date;1. open;2. high;3. low;4. close;5. volume
2019-03-12 14:21:00;23.7;23.705;23.69;23.7;102597.0
2019-03-12 14:22:00;23.7;23.7;23.69;23.7;27286.0
2019-03-12 14:23:00;23.695;23.7;23.69;23.7;37010.0
2019-03-12 14:24:00;23.69;23.7;23.69;23.69;118984.0
2019-03-12 14:25:00;23.69;23.69;23.67;23.68;86035.0
2019-03-12 14:26:00;23.68;23.68;23.67;23.67;57664.0
2019-03-12 14:27:00;23.68;23.68;23.63;23.635;127689.0
2019-03-12 14:28:00;23.63;23.64;23.62;23.64;234357.0
2019-03-12 14:29:00;23.636;23.66;23.636;23.65;109882.0
2019-03-12 14:30:00;23.65;23.65;23.6;23.6109;165379.0
2019-03-12 14:31:00;23.62;23.63;23.61;23.614;74000.0
2019-03-12 14:32:00;23.61;23.63;23.61;23.625;63655.0
2019-03-12 14:33:00;23.6294;23.64;23.625;23.63;110612.0
2019-03-12 14:34:00;23.6306;23.635;23.6099;23.61;87507.0
2019-03-12 14:35:00;23.61;23.62;23.61;23.62;53578.0
2019-03-12 14:36:00;23.62;23.625;23.61;23.61;70705.0
2019-03-12 14:37:00;23.605;23.6299;23.605;23.6299;56887.0
2019-03-12 14:38:00;23.62;23.62;23.6;23.62;64679.0
2019-03-12 14:39:00;23.62;23.625;23.615;23.62;37819.0
2019-03-12 14:40:00;23.61;23.6199;23.58;23.6199;203526.0
2019-03-12 14:41:00;23.61;23.62;23.6;23.6;75276.0
2019-03-12 14:42:00;23.61;23.61;23.595;23.61;70791.0
2019-03-12 14:43:00;23.61;23.6199;23.5808;23.585;86404.0
2019-03-12 14:44:00;23.58;23.58;23.57;23.57;56292.0
2019-03-12 14:45:00;23.5788;23.59;23.5788;23.59;48064.0
2019-03-12 14:46:00;23.5899;23.5901;23.5489;23.55;143808.0
2019-03-12 14:47:00;23.56;23.5942;23.56;23.585;98739.0
2019-03-12 14:48:00;23.585;23.595;23.578;23.58;66730.0
2019-03-12 14:49:00;23.58;23.595;23.58;23.595;52791.0
2019-03-12 14:50:00;23.59;23.6;23.5801;23.5801;27916.0
2019-03-12 14:51:00;23.58;23.6;23.58;23.585;54081.0
2019-03-12 14:52:00;23.59;23.59;23.5635;23.5635;58382.0
2019-03-12 14:53:00;23.56;23.56;23.54;23.56;120493.0
2019-03-12 14:54:00;23.56;23.565;23.55;23.55;113338.0
2019-03-12 14:55:00;23.55;23.555;23.54;23.55;98284.0
2019-03-12 14:56:00;23.5531;23.585;23.5531;23.585;141755.0
2019-03-12 14:57:00;23.5899;23.6;23.58;23.6;56943.0
2019-03-12 14:58:00;23.6;23.6367;23.6;23.62;160293.0
2019-03-12 14:59:00;23.62;23.62;23.6;23.6;61115.0
2019-03-12 15:00:00;23.6;23.625;23.6;23.62;52801.0
2019-03-12 15:01:00;23.61;23.615;23.58;23.58;75561.0
2019-03-12 15:02:00;23.5703;23.6;23.57;23.6;74633.0
2019-03-12 15:03:00;23.6076;23.6076;23.5901;23.5901;23599.0
2019-03-12 15:04:00;23.5958;23.62;23.5958;23.62;56524.0
2019-03-12 15:05:00;23.61;23.61;23.59;23.6;98826.0
2019-03-12 15:06:00;23.6;23.6;23.58;23.58;47193.0
2019-03-12 15:07:00;23.58;23.585;23.58;23.58;86933.0
2019-03-12 15:08:00;23.58;23.59;23.575;23.59;102623.0
2019-03-12 15:09:00;23.59;23.605;23.5801;23.585;138724.0
2019-03-12 15:10:00;23.585;23.6;23.58;23.59;65734.0
2019-03-12 15:11:00;23.59;23.59;23.58;23.585;47222.0
2019-03-12 15:12:00;23.595;23.6;23.57;23.58;35291.0
2019-03-12 15:13:00;23.58;23.58;23.54;23.54;79799.0
2019-03-12 15:14:00;23.55;23.55;23.535;23.55;75532.0
2019-03-12 15:15:00;23.55;23.56;23.54;23.5419;114287.0
2019-03-12 15:16:00;23.54;23.54;23.48;23.505;264211.0
2019-03-12 15:17:00;23.51;23.51;23.48;23.48;155213.0
2019-03-12 15:18:00;23.48;23.51;23.47;23.51;115531.0
2019-03-12 15:19:00;23.51;23.53;23.51;23.53;99489.0
2019-03-12 15:20:00;23.5101;23.52;23.48;23.48;120466.0
2019-03-12 15:21:00;23.48;23.495;23.47;23.49;266225.0
2019-03-12 15:22:00;23.49;23.5;23.49;23.5;61955.0
2019-03-12 15:23:00;23.49;23.49;23.475;23.49;60413.0
2019-03-12 15:24:00;23.48;23.5;23.47;23.5;99514.0
2019-03-12 15:25:00;23.49;23.52;23.49;23.52;91744.0
2019-03-12 15:26:00;23.52;23.52;23.51;23.515;60460.0
2019-03-12 15:27:00;23.51;23.52;23.51;23.52;86309.0
2019-03-12 15:28:00;23.515;23.54;23.515;23.53;143496.0
2019-03-12 15:29:00;23.537;23.54;23.5;23.505;131379.0
2019-03-12 15:30:00;23.51;23.51;23.5;23.51;71392.0
2019-03-12 15:31:00;23.5;23.5;23.47;23.48;68440.0
2019-03-12 15:32:00;23.47;23.485;23.46;23.47;105114.0
2019-03-12 15:33:00;23.475;23.4843;23.4601;23.48;98508.0
2019-03-12 15:34:00;23.48;23.48;23.45;23.46;132701.0
