date;1. open;2. high;3. low;4. close;5. volume
2019-03-12 14:21:00;163.84;163.98;163.78;163.98;39806.0
2019-03-12 14:22:00;163.92;163.95;163.88;163.915;13734.0
2019-03-12 14:23:00;163.91;163.99;163.9092;163.9502;15202.0
2019-03-12 14:24:00;163.92;163.97;163.8598;163.86;16293.0
2019-03-12 14:25:00;163.81;163.91;163.67;163.895;23176.0
2019-03-12 14:26:00;163.88;163.9204;163.85;163.88;17392.0
2019-03-12 14:27:00;163.8888;163.8939;163.8224;163.8224;8646.0
2019-03-12 14:28:00;163.8;163.8194;163.73;163.7881;23236.0
2019-03-12 14:29:00;163.78;163.84;163.72;163.72;13715.0
2019-03-12 14:30:00;163.772;163.772;163.4;163.42;44806.0
2019-03-12 14:31:00;163.44;163.505;163.4278;163.45;22056.0
2019-03-12 14:32:00;163.4677;163.52;163.39;163.42;21330.0
2019-03-12 14:33:00;163.42;163.4727;163.32;163.4727;26499.0
2019-03-12 14:34:00;163.4769;163.5299;163.44;163.5;16979.0
2019-03-12 14:35:00;163.49;163.55;163.49;163.5;16267.0
2019-03-12 14:36:00;163.47;163.52;163.4418;163.4418;11735.0
2019-03-12 14:37:00;163.41;163.5815;163.4;163.5815;19718.0
2019-03-12 14:38:00;163.54;163.61;163.46;163.61;18378.0
2019-03-12 14:39:00;163.63;163.63;163.54;163.54;18174.0
2019-03-12 14:40:00;163.48;163.56;163.48;163.53;17356.0
2019-03-12 14:41:00;163.53;163.53;163.42;163.45;34760.0
2019-03-12 14:42:00;163.44;163.47;163.41;163.45;19022.0
2019-03-12 14:43:00;163.46;163.54;163.46;163.4699;14063.0
2019-03-12 14:44:00;163.47;163.47;163.3603;163.38;12532.0
2019-03-12 14:45:00;163.42;163.44;163.41;163.43;8924.0
2019-03-12 14:46:00;163.45;163.46;163.2558;163.29;30917.0
2019-03-12 14:47:00;163.3377;163.49;163.3377;163.45;29579.0
2019-03-12 14:48:00;163.49;163.49;163.41;163.46;12355.0
2019-03-12 14:49:00;163.48;163.58;163.48;163.56;6982.0
2019-03-12 14:50:00;163.52;163.56;163.51;163.53;8567.0
2019-03-12 14:51:00;163.54;163.64;163.54;163.63;8215.0
2019-03-12 14:52:00;163.56;163.615;163.49;163.49;18318.0
2019-03-12 14:53:00;163.45;163.48;163.4101;163.4136;12284.0
2019-03-12 14:54:00;163.4;163.46;163.37;163.42;13021.0
2019-03-12 14:55:00;163.41;163.445;163.34;163.3706;16582.0
2019-03-12 14:56:00;163.39;163.56;163.39;163.56;11712.0
2019-03-12 14:57:00;163.52;163.6;163.52;163.58;10373.0
2019-03-12 14:58:00;163.6;163.7;163.6;163.6899;22712.0
2019-03-12 14:59:00;163.6974;163.6974;163.57;163.66;21649.0
2019-03-12 15:00:00;163.62;163.73;163.62;163.7;11998.0
2019-03-12 15:01:00;163.7071;163.7071;163.43;163.455;40432.0
2019-03-12 15:02:00;163.51;163.63;163.48;163.63;17131.0
2019-03-12 15:03:00;163.62;163.63;163.55;163.57;15820.0
2019-03-12 15:04:00;163.54;163.73;163.54;163.715;10894.0
2019-03-12 15:05:00;163.695;163.695;163.6;163.6;15985.0
2019-03-12 15:06:00;163.62;163.644;163.54;163.57;12677.0
