date;1. open;2. high;3. low;4. close;5. volume
2019-03-21 14:21:00;27.84;27.85;27.83;27.85;277439.0
2019-03-21 14:22:00;27.85;27.895;27.85;27.8899;341077.0
2019-03-21 14:23:00;27.89;27.9;27.8798;27.88;235626.0
2019-03-21 14:24:00;27.89;27.89;27.85;27.86;206444.0
2019-03-21 14:25:00;27.86;27.865;27.85;27.855;78345.0
2019-03-21 14:26:00;27.85;27.86;27.82;27.82;205792.0
2019-03-21 14:27:00;27.82;27.83;27.77;27.7799;322518.0
2019-03-21 14:28:00;27.78;27.8;27.77;27.77;181004.0
2019-03-21 14:29:00;27.77;27.78;27.72;27.73;238882.0
2019-03-21 14:30:00;27.72;27.76;27.72;27.76;156310.0
2019-03-21 14:31:00;27.77;27.7999;27.7699;27.78;173398.0
2019-03-21 14:32:00;27.78;27.8;27.78;27.79;105172.0
2019-03-21 14:33:00;27.79;27.8;27.7801;27.8;124822.0
2019-03-21 14:34:00;27.791;27.85;27.7901;27.84;295445.0
2019-03-21 14:35:00;27.84;27.84;27.8;27.8111;213784.0
2019-03-21 14:36:00;27.81;27.83;27.81;27.83;79371.0
2019-03-21 14:37:00;27.8249;27.8338;27.8;27.82;211545.0
2019-03-21 14:38:00;27.8243;27.8299;27.8;27.815;107438.0
2019-03-21 14:39:00;27.815;27.83;27.815;27.8276;115026.0
2019-03-21 14:40:00;27.83;27.865;27.83;27.85;219344.0
2019-03-21 14:41:00;27.85;27.855;27.81;27.81;161762.0
2019-03-21 14:42:00;27.81;27.8301;27.8;27.8301;109123.0
2019-03-21 14:43:00;27.825;27.8461;27.825;27.84;116011.0
2019-03-21 14:44:00;27.84;27.85;27.8;27.8;245020.0
2019-03-21 14:45:00;27.8;27.8;27.77;27.785;323132.0
2019-03-21 14:46:00;27.79;27.8;27.76;27.79;145298.0
2019-03-21 14:47:00;27.8;27.8337;27.7999;27.825;106980.0
2019-03-21 14:48:00;27.835;27.84;27.82;27.8301;105228.0
2019-03-21 14:49:00;27.84;27.845;27.83;27.8344;134033.0
2019-03-21 14:50:00;27.8304;27.845;27.83;27.845;78027.0
2019-03-21 14:51:00;27.84;27.85;27.83;27.84;82594.0
2019-03-21 14:52:00;27.84;27.849;27.79;27.815;223179.0
2019-03-21 14:53:00;27.81;27.83;27.81;27.82;52809.0
2019-03-21 14:54:00;27.8201;27.835;27.82;27.8299;123642.0
2019-03-21 14:55:00;27.83;27.85;27.82;27.85;183093.0
2019-03-21 14:56:00;27.845;27.85;27.84;27.85;83221.0
2019-03-21 14:57:00;27.8441;27.9;27.8441;27.89;494535.0
2019-03-21 14:58:00;27.895;27.9;27.84;27.89;878378.0
2019-03-21 14:59:00;27.895;27.9;27.83;27.8416;294532.0
2019-03-21 15:00:00;27.85;27.865;27.7926;27.8103;302068.0
2019-03-21 15:01:00;27.825;27.835;27.77;27.78;269536.0
2019-03-21 15:02:00;27.79;27.82;27.78;27.81;347521.0
2019-03-21 15:03:00;27.8001;27.84;27.8001;27.835;101702.0
2019-03-21 15:04:00;27.838;27.86;27.838;27.855;223832.0
2019-03-21 15:05:00;27.855;27.86;27.83;27.845;143948.0
2019-03-21 15:06:00;27.8478;27.89;27.8442;27.88;135830.0
2019-03-21 15:07:00;27.89;27.98;27.89;27.97;833349.0
2019-03-21 15:08:00;27.97;27.97;27.94;27.955;331152.0
2019-03-21 15:09:00;27.95;28.0;27.94;27.9867;357390.0
2019-03-21 15:10:00;27.99;27.99;27.89;27.89;522528.0
2019-03-21 15:11:00;27.9;27.9;27.8701;27.88;252616.0
2019-03-21 15:12:00;27.88;27.8801;27.845;27.855;188018.0
2019-03-21 15:13:00;27.855;27.8799;27.82;27.83;166011.0
2019-03-21 15:14:00;27.82;27.9;27.82;27.8866;235216.0
2019-03-21 15:15:00;27.89;27.9;27.87;27.895;170801.0
2019-03-21 15:16:00;27.9;27.93;27.895;27.92;271477.0
2019-03-21 15:17:00;27.92;27.92;27.87;27.9;288146.0
2019-03-21 15:18:00;27.9;27.92;27.9;27.91;163709.0
2019-03-21 15:19:00;27.91;27.955;27.91;27.9329;211028.0
2019-03-21 15:20:00;27.94;27.9764;27.935;27.97;282684.0
2019-03-21 15:21:00;27.97;28.0;27.9651;27.99;505415.0
2019-03-21 15:22:00;27.985;28.05;27.985;28.04;1009357.0
2019-03-21 15:23:00;28.0432;28.0432;27.98;28.01;399342.0
2019-03-21 15:24:00;28.0164;28.04;27.99;27.99;387433.0
2019-03-21 15:25:00;28.0;28.0101;27.96;28.01;287287.0
2019-03-21 15:26:00;28.0184;28.03;28.015;28.02;159831.0
2019-03-21 15:27:00;28.02;28.039;28.01;28.015;278076.0
2019-03-21 15:28:00;28.011;28.0111;27.98;28.0001;243127.0
2019-03-21 15:29:00;27.9901;28.005;27.97;27.995;184594.0
2019-03-21 15:30:00;27.9934;28.0;27.9301;27.9401;318038.0
2019-03-21 15:31:00;27.95;27.96;27.88;27.9098;341738.0
2019-03-21 15:32:00;27.91;27.96;27.91;27.96;235925.0
2019-03-21 15:33:00;27.96;27.9699;27.92;27.965;267414.0
2019-03-21 15:34:00;27.97;27.98;27.9601;27.975;175146.0
2019-03-21 15:35:00;27.97;27.975;27.94;27.955;138655.0
2019-03-21 15:36:00;27.96;27.97;27.95;27.95;165904.0
2019-03-21 15:37:00;27.955;27.955;27.92;27.95;206362.0
2019-03-21 15:38:00;27.95;27.97;27.9446;27.95;186934.0
2019-03-21 15:39:00;27.94;27.98;27.94;27.975;194151.0
2019-03-21 15:40:00;27.97;27.98;27.96;27.9731;160583.0
2019-03-21 15:41:00;27.97;28.0;27.96;28.0;345664.0
2019-03-21 15:42:00;27.9933;28.04;27.9933;28.04;444754.0
2019-03-21 15:43:00;28.04;28.06;28.03;28.0411;575905.0
2019-03-21 15:44:00;28.045;28.09;28.04;28.09;530360.0
2019-03-21 15:45:00;28.085;28.11;28.06;28.07;633120.0
2019-03-21 15:46:00;28.069;28.07;28.04;28.045;296343.0
2019-03-21 15:47:00;28.04;28.0799;28.02;28.0799;312624.0
2019-03-21 15:48:00;28.07;28.075;28.0401;28.0401;311917.0
2019-03-21 15:49:00;28.04;28.07;28.04;28.07;195512.0
2019-03-21 15:50:00;28.07;28.075;28.03;28.04;255644.0
2019-03-21 15:51:00;28.035;28.04;27.995;28.0;375415.0
2019-03-21 15:52:00;28.0085;28.01;27.96;27.97;300466.0
2019-03-21 15:53:00;27.97;28.0;27.96;28.0;477576.0
2019-03-21 15:54:00;28.0;28.01;27.97;27.97;354609.0
2019-03-21 15:55:00;27.9696;27.975;27.94;27.945;467679.0
2019-03-21 15:56:00;27.93;27.96;27.89;27.94;691718.0
2019-03-21 15:57:00;27.93;27.96;27.93;27.96;508976.0
2019-03-21 15:58:00;27.955;27.96;27.91;27.92;579614.0
2019-03-21 15:59:00;27.919;27.92;27.89;27.92;852124.0
2019-03-21 16:00:00;27.92;27.93;27.8838;27.9;850586.0
