date;1. open;2. high;3. low;4. close;5. volume
2019-03-15 14:21:00;23.4;23.405;23.4;23.4;66831.0
2019-03-15 14:22:00;23.4;23.4122;23.4;23.41;48153.0
2019-03-15 14:23:00;23.41;23.41;23.395;23.395;23216.0
2019-03-15 14:24:00;23.401;23.4133;23.401;23.41;9407.0
2019-03-15 14:25:00;23.4067;23.4085;23.4;23.4;22025.0
2019-03-15 14:26:00;23.405;23.41;23.4;23.41;33170.0
2019-03-15 14:27:00;23.41;23.42;23.41;23.42;39370.0
2019-03-15 14:28:00;23.4284;23.43;23.4284;23.43;37604.0
2019-03-15 14:29:00;23.44;23.44;23.43;23.43;20567.0
2019-03-15 14:30:00;23.43;23.435;23.43;23.43;21767.0
2019-03-15 14:31:00;23.43;23.435;23.43;23.435;10137.0
2019-03-15 14:32:00;23.4316;23.4316;23.43;23.4315;17601.0
2019-03-15 14:33:00;23.44;23.4484;23.44;23.445;44488.0
2019-03-15 14:34:00;23.445;23.45;23.44;23.45;27856.0
2019-03-15 14:35:00;23.445;23.445;23.44;23.44;18571.0
2019-03-15 14:36:00;23.44;23.44;23.4301;23.4301;26483.0
2019-03-15 14:37:00;23.435;23.44;23.435;23.44;20349.0
2019-03-15 14:38:00;23.445;23.45;23.44;23.45;29798.0
2019-03-15 14:39:00;23.45;23.45;23.4401;23.4499;44424.0
2019-03-15 14:40:00;23.44;23.45;23.44;23.45;14037.0
2019-03-15 14:41:00;23.445;23.45;23.445;23.45;25835.0
2019-03-15 14:42:00;23.45;23.45;23.45;23.45;23131.0
2019-03-15 14:43:00;23.45;23.45;23.44;23.45;21224.0
2019-03-15 14:44:00;23.457;23.457;23.45;23.45;26989.0
2019-03-15 14:45:00;23.45;23.4501;23.45;23.4501;35851.0
2019-03-15 14:46:00;23.4484;23.45;23.4484;23.45;23743.0
2019-03-15 14:47:00;23.45;23.455;23.45;23.45;30227.0
2019-03-15 14:48:00;23.45;23.45;23.45;23.45;47853.0
2019-03-15 14:49:00;23.45;23.45;23.445;23.445;33088.0
2019-03-15 14:50:00;23.45;23.45;23.44;23.445;30484.0
2019-03-15 14:51:00;23.44;23.44;23.41;23.43;102450.0
2019-03-15 14:52:00;23.42;23.425;23.41;23.425;38482.0
2019-03-15 14:53:00;23.4214;23.4214;23.41;23.41;14887.0
2019-03-15 14:54:00;23.41;23.41;23.4;23.4;39739.0
2019-03-15 14:55:00;23.39;23.41;23.39;23.405;31758.0
2019-03-15 14:56:00;23.415;23.4182;23.41;23.41;26626.0
2019-03-15 14:57:00;23.42;23.4201;23.42;23.42;30903.0
2019-03-15 14:58:00;23.42;23.4299;23.4;23.4;50616.0
2019-03-15 14:59:00;23.4031;23.4031;23.39;23.39;49920.0
2019-03-15 15:00:00;23.4;23.4;23.385;23.385;80942.0
2019-03-15 15:01:00;23.38;23.38;23.36;23.36;60024.0
2019-03-15 15:02:00;23.365;23.3799;23.365;23.37;58238.0
2019-03-15 15:03:00;23.37;23.38;23.3601;23.38;57106.0
2019-03-15 15:04:00;23.38;23.39;23.38;23.38;58749.0
2019-03-15 15:05:00;23.39;23.395;23.39;23.395;30933.0
2019-03-15 15:06:00;23.3967;23.3967;23.38;23.385;82118.0
2019-03-15 15:07:00;23.38;23.38;23.37;23.37;98651.0
2019-03-15 15:08:00;23.375;23.38;23.375;23.375;17150.0
2019-03-15 15:09:00;23.38;23.38;23.37;23.3754;12926.0
2019-03-15 15:10:00;23.37;23.385;23.37;23.385;45867.0
2019-03-15 15:11:00;23.385;23.385;23.37;23.375;54892.0
2019-03-15 15:12:00;23.37;23.375;23.365;23.37;36827.0
2019-03-15 15:13:00;23.375;23.375;23.37;23.37;21292.0
2019-03-15 15:14:00;23.37;23.375;23.37;23.375;30096.0
2019-03-15 15:15:00;23.375;23.375;23.375;23.375;6353.0
2019-03-15 15:16:00;23.37;23.37;23.355;23.36;61129.0
2019-03-15 15:17:00;23.36;23.365;23.355;23.355;47330.0
2019-03-15 15:18:00;23.355;23.36;23.35;23.35;31878.0
