date;1. open;2. high;3. low;4. close;5. volume
2019-03-22 09:31:00;182.8;182.92;182.1351;182.655;465195.0
2019-03-22 09:32:00;182.6775;183.05;182.56;182.69;99546.0
2019-03-22 09:33:00;182.6;182.63;182.19;182.29;85521.0
2019-03-22 09:34:00;182.3;182.5;182.27;182.5;72376.0
2019-03-22 09:35:00;182.47;182.77;182.39;182.43;65674.0
2019-03-22 09:36:00;182.42;182.98;181.84;182.97;151373.0
2019-03-22 09:37:00;182.9112;183.88;182.91;183.624;181286.0
2019-03-22 09:38:00;183.67;184.03;183.64;183.78;129947.0
2019-03-22 09:39:00;183.8934;184.48;183.79;184.445;101068.0
2019-03-22 09:40:00;184.417;184.7997;184.295;184.7;167376.0
2019-03-22 09:41:00;184.69;184.75;184.43;184.4705;82162.0
2019-03-22 09:42:00;184.51;184.54;183.71;183.9;118462.0
2019-03-22 09:43:00;183.92;184.405;183.54;184.2099;136275.0
2019-03-22 09:44:00;184.2;184.5;184.0179;184.14;88515.0
2019-03-22 09:45:00;184.1576;184.1576;183.22;183.4592;139291.0
2019-03-22 09:46:00;183.25;183.41;183.0801;183.4;78076.0
2019-03-22 09:47:00;183.3595;183.65;182.88;182.965;113096.0
2019-03-22 09:48:00;182.97;183.1335;182.79;182.8479;46028.0
2019-03-22 09:49:00;182.79;182.83;182.27;182.27;103607.0
2019-03-22 09:50:00;182.21;182.6;182.13;182.35;105124.0
2019-03-22 09:51:00;182.3965;182.707;182.3152;182.485;90133.0
2019-03-22 09:52:00;182.5;182.6517;182.36;182.43;62273.0
2019-03-22 09:53:00;182.35;182.45;181.97;182.2;126704.0
2019-03-22 09:54:00;182.13;182.44;182.03;182.12;66983.0
2019-03-22 09:55:00;182.12;182.27;181.72;181.766;167916.0
2019-03-22 09:56:00;181.77;181.77;180.82;180.93;123530.0
2019-03-22 09:57:00;180.89;181.47;180.89;181.368;101788.0
2019-03-22 09:58:00;181.38;181.44;181.0;181.19;76612.0
2019-03-22 09:59:00;181.19;181.2879;180.9;181.12;66470.0
2019-03-22 10:00:00;181.0988;181.19;180.8597;181.1899;65748.0
2019-03-22 10:01:00;181.1468;181.29;180.93;181.2557;69381.0
2019-03-22 10:02:00;181.3;181.55;180.96;181.48;76997.0
2019-03-22 10:03:00;181.55;181.69;181.2728;181.45;128932.0
2019-03-22 10:04:00;181.46;181.46;181.02;181.03;52799.0
2019-03-22 10:05:00;181.02;181.05;180.6;180.8255;133581.0
2019-03-22 10:06:00;180.7938;181.0;180.63;180.81;40813.0
2019-03-22 10:07:00;180.765;180.91;180.36;180.41;103803.0
2019-03-22 10:08:00;180.35;181.35;180.3;181.18;131640.0
2019-03-22 10:09:00;181.09;181.77;181.08;181.39;100409.0
2019-03-22 10:10:00;181.36;181.4801;181.25;181.41;33237.0
2019-03-22 10:11:00;181.4274;181.5;181.32;181.32;23066.0
2019-03-22 10:12:00;181.32;181.39;180.77;180.86;68282.0
2019-03-22 10:13:00;180.86;181.3005;180.8;181.3005;65659.0
2019-03-22 10:14:00;181.3599;181.6;181.13;181.5282;66723.0
2019-03-22 10:15:00;181.49;181.57;181.02;181.05;57959.0
2019-03-22 10:16:00;181.02;181.4999;180.83;181.364;54713.0
2019-03-22 10:17:00;181.37;181.91;181.37;181.8754;56891.0
2019-03-22 10:18:00;181.91;181.96;181.71;181.71;93998.0
2019-03-22 10:19:00;181.8;182.1;181.64;182.07;73898.0
2019-03-22 10:20:00;182.08;182.29;181.97;182.27;52682.0
2019-03-22 10:21:00;182.28;182.5728;182.23;182.36;49535.0
2019-03-22 10:22:00;182.4296;182.78;182.35;182.58;47485.0
2019-03-22 10:23:00;182.55;182.55;182.22;182.33;73354.0
2019-03-22 10:24:00;182.312;182.337;182.01;182.01;31626.0
2019-03-22 10:25:00;182.0799;182.09;181.82;181.97;40084.0
2019-03-22 10:26:00;182.0;182.13;181.8247;181.8452;47042.0
2019-03-22 10:27:00;181.8964;182.08;181.81;181.81;26777.0
2019-03-22 10:28:00;181.81;181.87;181.69;181.69;46436.0
2019-03-22 10:29:00;181.73;182.07;181.65;182.04;99671.0
2019-03-22 10:30:00;182.05;182.05;181.76;181.9097;27213.0
2019-03-22 10:31:00;181.96;182.5;181.9101;182.4999;82514.0
2019-03-22 10:32:00;182.55;182.69;182.4;182.5145;53518.0
2019-03-22 10:33:00;182.505;182.5399;182.1;182.17;24599.0
2019-03-22 10:34:00;182.12;182.35;182.0101;182.185;20618.0
2019-03-22 10:35:00;182.17;182.21;181.76;181.76;27658.0
2019-03-22 10:36:00;181.81;181.84;181.32;181.4374;52746.0
2019-03-22 10:37:00;181.47;181.7973;181.42;181.6423;50933.0
2019-03-22 10:38:00;181.66;181.67;181.45;181.4927;25012.0
2019-03-22 10:39:00;181.5195;181.93;181.4781;181.68;58113.0
2019-03-22 10:40:00;181.66;181.66;181.19;181.19;55818.0
2019-03-22 10:41:00;181.17;181.18;180.79;180.79;67656.0
2019-03-22 10:42:00;180.78;180.86;180.43;180.43;58365.0
2019-03-22 10:43:00;180.43;180.53;180.32;180.5299;39818.0
2019-03-22 10:44:00;180.5006;180.84;180.5006;180.84;74622.0
2019-03-22 10:45:00;180.8062;181.0;180.62;180.88;59828.0
2019-03-22 10:46:00;180.87;180.8775;180.51;180.54;70961.0
2019-03-22 10:47:00;180.5319;180.6;180.23;180.34;90582.0
2019-03-22 10:48:00;180.34;180.6663;180.3161;180.5142;38492.0
2019-03-22 10:49:00;180.5501;180.5791;179.81;180.09;188170.0
2019-03-22 10:50:00;180.2;180.2;179.78;179.8714;45454.0
2019-03-22 10:51:00;179.89;179.89;179.51;179.8463;99815.0
2019-03-22 10:52:00;179.81;179.98;179.71;179.7889;33915.0
2019-03-22 10:53:00;179.78;179.97;179.6;179.85;45009.0
2019-03-22 10:54:00;179.815;179.842;179.6523;179.79;32194.0
2019-03-22 10:55:00;179.83;180.29;179.7831;180.21;92589.0
2019-03-22 10:56:00;180.25;180.6046;180.2221;180.56;56392.0
2019-03-22 10:57:00;180.5174;180.5174;180.0;180.48;47517.0
2019-03-22 10:58:00;180.4441;180.725;180.42;180.4887;49698.0
2019-03-22 10:59:00;180.491;180.6;180.23;180.3;44044.0
2019-03-22 11:00:00;180.27;180.36;180.12;180.1701;36554.0
2019-03-22 11:01:00;180.23;180.23;179.83;180.085;60636.0
2019-03-22 11:02:00;180.0364;180.05;179.84;179.89;48113.0
2019-03-22 11:03:00;179.86;179.93;179.62;179.75;42192.0
2019-03-22 11:04:00;179.76;179.76;179.31;179.4859;68219.0
2019-03-22 11:05:00;179.54;179.54;179.22;179.32;76537.0
2019-03-22 11:06:00;179.27;179.29;179.01;179.09;68746.0
2019-03-22 11:07:00;179.11;179.49;179.11;179.4053;79588.0
2019-03-22 11:08:00;179.42;179.67;179.32;179.33;64124.0
2019-03-22 11:09:00;179.365;179.3878;179.25;179.3397;38249.0
2019-03-22 11:10:00;179.3368;179.37;179.1;179.1153;49647.0
2019-03-22 11:11:00;179.16;179.32;179.15;179.1926;34963.0
2019-03-22 11:12:00;179.2008;179.26;179.03;179.055;58867.0
2019-03-22 11:13:00;179.06;179.2753;179.03;179.08;54151.0
2019-03-22 11:14:00;179.1;179.26;179.03;179.165;54583.0
2019-03-22 11:15:00;179.2029;179.79;179.2029;179.73;50104.0
2019-03-22 11:16:00;179.7234;179.79;179.1305;179.22;52956.0
2019-03-22 11:17:00;179.2382;179.2382;179.03;179.1499;40187.0
2019-03-22 11:18:00;179.11;179.3;179.11;179.2153;28498.0
2019-03-22 11:19:00;179.225;179.4481;179.2;179.405;40004.0
2019-03-22 11:20:00;179.33;179.6235;179.3;179.4;70439.0
2019-03-22 11:21:00;179.4;179.63;179.4;179.4899;32070.0
2019-03-22 11:22:00;179.5382;179.5382;179.26;179.41;64290.0
2019-03-22 11:23:00;179.42;179.68;179.31;179.56;26382.0
2019-03-22 11:24:00;179.54;179.54;179.22;179.22;28632.0
2019-03-22 11:25:00;179.2899;179.2968;179.04;179.18;30015.0
2019-03-22 11:26:00;179.1401;179.687;179.03;179.58;72184.0
2019-03-22 11:27:00;179.5901;179.8138;179.27;179.3284;77270.0
2019-03-22 11:28:00;179.3;179.39;179.03;179.04;38590.0
2019-03-22 11:29:00;179.04;179.19;179.03;179.12;29049.0
2019-03-22 11:30:00;179.11;179.13;178.77;178.92;129611.0
2019-03-22 11:31:00;178.92;179.506;178.73;179.4;77679.0
2019-03-22 11:32:00;179.382;179.55;179.16;179.277;41903.0
2019-03-22 11:33:00;179.2201;179.27;179.0711;179.1033;19811.0
2019-03-22 11:34:00;179.07;179.1899;178.9;179.0375;29300.0
2019-03-22 11:35:00;178.9878;179.215;178.9469;179.0465;65275.0
2019-03-22 11:36:00;178.98;179.04;178.85;178.8601;33474.0
