date;1. open;2. high;3. low;4. close;5. volume
2019-03-19 14:21:00;176.1232;176.67;176.1;176.43;115353.0
2019-03-19 14:22:00;176.445;176.8;176.33;176.57;90273.0
2019-03-19 14:23:00;176.6022;176.77;176.5601;176.665;45464.0
2019-03-19 14:24:00;176.7;177.0;176.46;177.0;80142.0
2019-03-19 14:25:00;177.0;177.2;176.71;176.8101;102767.0
2019-03-19 14:26:00;176.8651;177.17;176.82;177.07;74205.0
2019-03-19 14:27:00;177.08;177.45;177.07;177.2205;105203.0
2019-03-19 14:28:00;177.26;177.38;177.21;177.21;39991.0
2019-03-19 14:29:00;177.195;177.39;177.17;177.196;49561.0
2019-03-19 14:30:00;177.1999;177.21;177.0;177.0;36964.0
2019-03-19 14:31:00;177.05;177.0745;176.84;176.9;40927.0
2019-03-19 14:32:00;176.919;176.919;176.76;176.865;23667.0
2019-03-19 14:33:00;176.89;177.0714;176.84;176.99;25087.0
2019-03-19 14:34:00;177.02;177.2;176.85;176.905;26020.0
2019-03-19 14:35:00;176.93;177.1353;176.89;177.1102;18764.0
2019-03-19 14:36:00;177.11;177.33;177.08;177.1995;71766.0
2019-03-19 14:37:00;177.2699;177.33;177.17;177.18;35838.0
2019-03-19 14:38:00;177.195;177.2122;177.02;177.1;25224.0
2019-03-19 14:39:00;177.0791;177.15;177.01;177.145;19431.0
2019-03-19 14:40:00;177.1696;177.19;176.95;176.95;22960.0
2019-03-19 14:41:00;176.94;176.9725;176.82;176.86;25174.0
2019-03-19 14:42:00;176.86;177.09;176.8597;177.055;22035.0
2019-03-19 14:43:00;177.04;177.07;176.96;177.0116;27190.0
2019-03-19 14:44:00;177.0;177.021;176.9492;177.0;23575.0
2019-03-19 14:45:00;177.0;177.27;177.0;177.17;56440.0
2019-03-19 14:46:00;177.16;177.2;177.0401;177.0401;13687.0
2019-03-19 14:47:00;177.02;177.07;176.965;176.99;19610.0
2019-03-19 14:48:00;177.0;177.11;176.99;177.05;14129.0
2019-03-19 14:49:00;177.0304;177.15;177.0187;177.0491;23557.0
2019-03-19 14:50:00;177.02;177.02;176.68;176.74;56045.0
2019-03-19 14:51:00;176.74;176.86;176.65;176.65;37000.0
2019-03-19 14:52:00;176.6406;176.69;176.5325;176.5325;24566.0
2019-03-19 14:53:00;176.565;176.57;176.27;176.432;56449.0
2019-03-19 14:54:00;176.435;176.555;176.37;176.43;31188.0
2019-03-19 14:55:00;176.45;176.67;176.375;176.67;35329.0
2019-03-19 14:56:00;176.68;176.73;176.55;176.55;24437.0
2019-03-19 14:57:00;176.56;176.6359;176.46;176.5;25471.0
2019-03-19 14:58:00;176.515;176.8;176.5;176.8;22694.0
2019-03-19 14:59:00;176.78;176.8;176.58;176.6314;32653.0
2019-03-19 15:00:00;176.6361;176.66;176.41;176.5221;26163.0
2019-03-19 15:01:00;176.53;176.68;176.4412;176.5609;22935.0
2019-03-19 15:02:00;176.5521;176.58;176.51;176.58;20331.0
2019-03-19 15:03:00;176.6;176.7277;176.58;176.5999;16950.0
2019-03-19 15:04:00;176.62;176.84;176.62;176.7934;25931.0
2019-03-19 15:05:00;176.75;177.09;176.71;177.05;56272.0
2019-03-19 15:06:00;177.07;177.13;177.02;177.1;58274.0
2019-03-19 15:07:00;177.13;177.26;177.1059;177.21;67276.0
2019-03-19 15:08:00;177.19;177.2305;177.1301;177.157;27116.0
2019-03-19 15:09:00;177.145;177.25;177.13;177.245;64285.0
2019-03-19 15:10:00;177.22;177.38;177.22;177.295;90175.0
2019-03-19 15:11:00;177.295;177.44;177.281;177.43;41224.0
2019-03-19 15:12:00;177.4;177.5;177.3573;177.3922;55422.0
2019-03-19 15:13:00;177.38;177.4646;177.28;177.395;37597.0
2019-03-19 15:14:00;177.41;177.45;177.15;177.3;53379.0
2019-03-19 15:15:00;177.2985;177.3244;177.0801;177.2499;37965.0
2019-03-19 15:16:00;177.25;177.25;176.98;177.01;50988.0
2019-03-19 15:17:00;177.03;177.07;176.84;176.84;48443.0
2019-03-19 15:18:00;176.84;176.94;176.67;176.8267;35094.0
2019-03-19 15:19:00;176.8;176.8706;176.76;176.76;28871.0
2019-03-19 15:20:00;176.72;176.77;176.6011;176.66;31037.0
2019-03-19 15:21:00;176.65;176.68;176.4878;176.63;36912.0
2019-03-19 15:22:00;176.63;176.79;176.63;176.69;38999.0
2019-03-19 15:23:00;176.68;176.69;176.46;176.4723;26795.0
2019-03-19 15:24:00;176.465;176.51;176.24;176.33;64213.0
2019-03-19 15:25:00;176.3232;176.37;176.16;176.1996;33848.0
2019-03-19 15:26:00;176.2;176.21;175.85;176.07;74952.0
2019-03-19 15:27:00;176.08;176.18;175.99;176.07;29197.0
2019-03-19 15:28:00;176.04;176.04;175.7301;175.8267;43676.0
2019-03-19 15:29:00;175.8156;176.24;175.79;176.15;67470.0
2019-03-19 15:30:00;176.15;176.169;176.02;176.075;21987.0
2019-03-19 15:31:00;176.09;176.09;175.86;176.03;33744.0
2019-03-19 15:32:00;176.0;176.15;175.89;176.1206;34844.0
2019-03-19 15:33:00;176.13;176.4;176.1;176.4;53571.0
2019-03-19 15:34:00;176.42;176.45;176.29;176.3354;32997.0
2019-03-19 15:35:00;176.33;176.39;176.23;176.365;43235.0
2019-03-19 15:36:00;176.35;176.351;175.77;175.77;62405.0
2019-03-19 15:37:00;175.81;175.9;175.7;175.71;54984.0
2019-03-19 15:38:00;175.7199;175.749;175.2;175.3258;139729.0
2019-03-19 15:39:00;175.34;175.4065;175.01;175.06;82762.0
2019-03-19 15:40:00;175.05;175.05;174.85;174.91;168404.0
2019-03-19 15:41:00;174.95;174.96;174.65;174.8445;140742.0
2019-03-19 15:42:00;174.8384;174.93;174.6795;174.9;96592.0
2019-03-19 15:43:00;174.93;175.0399;174.88;174.98;227056.0
2019-03-19 15:44:00;174.97;174.98;174.79;174.9;43832.0
2019-03-19 15:45:00;174.8925;175.08;174.8925;175.0;70628.0
2019-03-19 15:46:00;175.02;175.28;175.0;175.26;83562.0
2019-03-19 15:47:00;175.26;175.35;175.12;175.35;51178.0
2019-03-19 15:48:00;175.35;175.44;175.25;175.25;75018.0
2019-03-19 15:49:00;175.2499;175.45;175.23;175.43;75875.0
2019-03-19 15:50:00;175.4242;175.56;175.39;175.5475;66500.0
2019-03-19 15:51:00;175.56;175.69;175.52;175.67;94804.0
2019-03-19 15:52:00;175.69;175.78;175.51;175.53;57397.0
2019-03-19 15:53:00;175.54;175.63;175.3;175.56;76332.0
2019-03-19 15:54:00;175.5594;175.58;175.3251;175.36;37175.0
2019-03-19 15:55:00;175.3681;175.54;175.36;175.43;44811.0
2019-03-19 15:56:00;175.54;175.62;175.24;175.52;95838.0
2019-03-19 15:57:00;175.5445;175.5999;175.38;175.555;24601.0
2019-03-19 15:58:00;175.55;175.71;175.55;175.64;64777.0
2019-03-19 15:59:00;175.65;175.66;175.53;175.61;118124.0
2019-03-19 16:00:00;175.62;175.8;175.49;175.74;185221.0
