date;1. open;2. high;3. low;4. close;5. volume
2019-03-15 14:21:00;54.6524;54.665;54.64;54.66;47200.0
2019-03-15 14:22:00;54.6631;54.6793;54.65;54.65;35553.0
2019-03-15 14:23:00;54.657;54.66;54.645;54.66;24273.0
2019-03-15 14:24:00;54.66;54.67;54.66;54.66;22802.0
2019-03-15 14:25:00;54.6568;54.66;54.64;54.65;36358.0
2019-03-15 14:26:00;54.64;54.665;54.64;54.665;32560.0
2019-03-15 14:27:00;54.66;54.675;54.66;54.675;13002.0
2019-03-15 14:28:00;54.68;54.68;54.67;54.68;35930.0
2019-03-15 14:29:00;54.67;54.67;54.65;54.66;22191.0
2019-03-15 14:30:00;54.66;54.66;54.6337;54.64;27414.0
2019-03-15 14:31:00;54.64;54.65;54.635;54.65;101878.0
2019-03-15 14:32:00;54.64;54.64;54.6234;54.6234;34951.0
2019-03-15 14:33:00;54.62;54.62;54.6;54.6;18261.0
2019-03-15 14:34:00;54.58;54.59;54.57;54.57;26829.0
2019-03-15 14:35:00;54.58;54.58;54.55;54.56;62352.0
2019-03-15 14:36:00;54.56;54.565;54.55;54.55;38248.0
2019-03-15 14:37:00;54.55;54.55;54.53;54.55;47073.0
2019-03-15 14:38:00;54.54;54.56;54.54;54.55;24935.0
2019-03-15 14:39:00;54.55;54.57;54.5433;54.56;75315.0
2019-03-15 14:40:00;54.56;54.57;54.55;54.57;16064.0
2019-03-15 14:41:00;54.575;54.59;54.575;54.59;15800.0
2019-03-15 14:42:00;54.5918;54.6;54.58;54.59;48739.0
2019-03-15 14:43:00;54.6;54.6;54.5799;54.595;33561.0
2019-03-15 14:44:00;54.59;54.59;54.57;54.58;20202.0
2019-03-15 14:45:00;54.5868;54.5868;54.57;54.57;16768.0
2019-03-15 14:46:00;54.56;54.56;54.54;54.545;28774.0
2019-03-15 14:47:00;54.55;54.57;54.55;54.57;26779.0
2019-03-15 14:48:00;54.565;54.565;54.555;54.56;12367.0
2019-03-15 14:49:00;54.57;54.58;54.57;54.575;26753.0
2019-03-15 14:50:00;54.576;54.5851;54.57;54.57;12257.0
2019-03-15 14:51:00;54.58;54.595;54.58;54.595;10966.0
2019-03-15 14:52:00;54.59;54.5925;54.56;54.56;35307.0
2019-03-15 14:53:00;54.565;54.565;54.55;54.55;6790.0
2019-03-15 14:54:00;54.55;54.55;54.53;54.535;37385.0
2019-03-15 14:55:00;54.54;54.56;54.54;54.555;30644.0
2019-03-15 14:56:00;54.56;54.57;54.5301;54.5435;41476.0
2019-03-15 14:57:00;54.55;54.56;54.5468;54.56;33712.0
2019-03-15 14:58:00;54.56;54.565;54.55;54.55;20694.0
2019-03-15 14:59:00;54.54;54.55;54.54;54.54;49257.0
2019-03-15 15:00:00;54.55;54.56;54.545;54.56;11468.0
2019-03-15 15:01:00;54.56;54.56;54.51;54.51;50660.0
2019-03-15 15:02:00;54.51;54.53;54.49;54.49;52272.0
2019-03-15 15:03:00;54.5;54.51;54.5;54.5092;33052.0
2019-03-15 15:04:00;54.51;54.53;54.51;54.525;30024.0
2019-03-15 15:05:00;54.52;54.52;54.501;54.501;24651.0
2019-03-15 15:06:00;54.52;54.55;54.5199;54.535;51100.0
2019-03-15 15:07:00;54.54;54.54;54.525;54.5276;18182.0
2019-03-15 15:08:00;54.53;54.53;54.51;54.53;31690.0
2019-03-15 15:09:00;54.52;54.53;54.51;54.524;54613.0
2019-03-15 15:10:00;54.525;54.555;54.525;54.555;92745.0
2019-03-15 15:11:00;54.56;54.56;54.53;54.54;40843.0
2019-03-15 15:12:00;54.53;54.5342;54.52;54.525;33385.0
2019-03-15 15:13:00;54.53;54.53;54.525;54.53;17961.0
2019-03-15 15:14:00;54.53;54.54;54.52;54.5237;30676.0
2019-03-15 15:15:00;54.53;54.55;54.52;54.525;34019.0
2019-03-15 15:16:00;54.52;54.53;54.51;54.52;37932.0
2019-03-15 15:17:00;54.52;54.52;54.5;54.5042;18439.0
2019-03-15 15:18:00;54.505;54.51;54.48;54.49;56045.0
2019-03-15 15:19:00;54.49;54.51;54.49;54.51;30424.0
2019-03-15 15:20:00;54.518;54.518;54.495;54.5;27112.0
2019-03-15 15:21:00;54.5;54.509;54.4901;54.5;43666.0
2019-03-15 15:22:00;54.51;54.53;54.51;54.525;44790.0
2019-03-15 15:23:00;54.52;54.52;54.5;54.51;352448.0
2019-03-15 15:24:00;54.51;54.54;54.5;54.54;77085.0
